사이트명,URL
,https://www.temu.com/kr/attendance/autumn-savings2-19111-1-a-psurl.html?_x_chnl_src=top_icon&filter_items=8%3Arec_wilton.zhou_landing_119_1725591524&scene=home_title_bar_activity&refer_page_el_sn=201803&_x_vst_scene=adg&_x_ads_channel=google&_x_ads_sub_channel=search&_x_ads_account=4571995958&_x_ads_set=20871119964&_x_ads_id=159849865391&_x_ads_creative_id=685202691053&_x_ns_source=g&_x_ns_gclid=Cj0KCQjw3vO3BhCqARIsAEWblcAWENwLjRhCrejSBZ89Do4xcc50lf9FyAMR_gwZTx6vQ_jTZfV4stMaAvjBEALw_wcB&_x_ns_placement=&_x_ns_match_type=e&_x_ns_ad_position=&_x_ns_product_id=&_x_ns_target=&_x_ns_devicemodel=&_x_ns_wbraid=Cj4KCAjwu-63BhACEi4Arm1vdGv2ad4GDha9fwiL1UkCvQW5MnVYCmLrxYp2wrqp9e44fk8kq61Z3zuiGgLmuQ&_x_ns_gbraid=0AAAAAo4mICF3ZYjJuT8AutqrizDDOHmfm&_x_ns_keyword=%ED%85%8C%EB%AC%B4&_x_ns_targetid=kwd-924281899843&_x_ns_extensionid=&_x_sessn_id=ib37w67ntv&refer_page_name=best_sellers&refer_page_id=10125_1727879535301_e4u3q5ft50&refer_page_sn=10125
,https://www.temu.com/kr/%EC%BB%A4%EB%B2%84%EB%B2%84%ED%84%B0-%EC%BA%90%EC%A3%BC%EC%96%BC-%EC%8A%A4%ED%83%80%EC%9D%BC-%EC%86%94%EB%A6%AC%EB%93%9C-%EC%BB%AC%EB%9F%AC-%EB%8B%88%ED%8A%B8-%EC%88%84-%EB%9E%A9-%ED%86%B5%EA%B8%B0%EC%84%B1-%EB%B3%B4%EC%98%A8-%EB%B0%8F-%EB%B0%A9%ED%92%8D-%ED%8F%B4%EB%A6%AC%EC%97%90%EC%8A%A4%ED%84%B0-%EB%B8%94%EB%A0%8C%EB%93%9C-%ED%8C%8C%EC%8A%88%EB%AF%B8%EB%82%98-%EB%B9%84%EC%8A%A4%EC%BD%94%EC%8A%A4-%EB%B0%8F-%EB%82%98%EC%9D%BC%EB%A1%A0-%EC%82%AC%EC%9A%A9-%EC%A3%BC%EB%A7%90-%EC%BA%90%EC%A3%BC%EC%96%BC-%EC%97%AC%EC%84%B1%EC%9D%84-%EC%9C%84%ED%95%9C-%ED%83%84%EB%A0%A5%EC%84%B1%EC%9D%B4-%EB%9B%B0%EC%96%B4%EB%82%9C-%EC%88%84-g-601099559747053.html?top_gallery_url=https%3A%2F%2Fimg.kwcdn.com%2Fproduct%2Ffancy%2F593fec6f-7445-4465-91a3-5599d47abb8f.jpg&spec_gallery_id=2222549635&refer_page_el_sn=221323&refer_component_id=p-258144267664612&refer_prom_name=autumn_savings_240916&refer_channel_name=&refer_cart_group_id=19111&_x_chnl_src=top_icon&_x_vst_scene=adg&_x_ads_channel=google&_x_ads_sub_channel=search&_x_ads_account=4571995958&_x_ads_set=20871119964&_x_ads_id=159849865391&_x_ads_creative_id=685202691053&_x_ns_source=g&_x_ns_gclid=Cj0KCQjw3vO3BhCqARIsAEWblcAWENwLjRhCrejSBZ89Do4xcc50lf9FyAMR_gwZTx6vQ_jTZfV4stMaAvjBEALw_wcB&_x_ns_placement=&_x_ns_match_type=e&_x_ns_ad_position=&_x_ns_product_id=&_x_ns_target=&_x_ns_devicemodel=&_x_ns_wbraid=Cj4KCAjwu-63BhACEi4Arm1vdGv2ad4GDha9fwiL1UkCvQW5MnVYCmLrxYp2wrqp9e44fk8kq61Z3zuiGgLmuQ&_x_ns_gbraid=0AAAAAo4mICF3ZYjJuT8AutqrizDDOHmfm&_x_ns_keyword=%ED%85%8C%EB%AC%B4&_x_ns_targetid=kwd-924281899843&_x_ns_extensionid=&_x_sessn_id=ib37w67ntv&refer_page_name=autumn-savings2-19111-1-a-psurl&refer_page_id=21611_1727879539685_u3mdfdmuvg&refer_page_sn=21611
,https://www.temu.com/kr/channel/new-in.html?scene=home_title_bar_new_in&refer_page_el_sn=201340&_x_chnl_src=top_icon&_x_vst_scene=adg&_x_ads_channel=google&_x_ads_sub_channel=search&_x_ads_account=4571995958&_x_ads_set=20871119964&_x_ads_id=159849865391&_x_ads_creative_id=685202691053&_x_ns_source=g&_x_ns_gclid=Cj0KCQjw3vO3BhCqARIsAEWblcAWENwLjRhCrejSBZ89Do4xcc50lf9FyAMR_gwZTx6vQ_jTZfV4stMaAvjBEALw_wcB&_x_ns_placement=&_x_ns_match_type=e&_x_ns_ad_position=&_x_ns_product_id=&_x_ns_target=&_x_ns_devicemodel=&_x_ns_wbraid=Cj4KCAjwu-63BhACEi4Arm1vdGv2ad4GDha9fwiL1UkCvQW5MnVYCmLrxYp2wrqp9e44fk8kq61Z3zuiGgLmuQ&_x_ns_gbraid=0AAAAAo4mICF3ZYjJuT8AutqrizDDOHmfm&_x_ns_keyword=%ED%85%8C%EB%AC%B4&_x_ns_targetid=kwd-924281899843&_x_ns_extensionid=&_x_sessn_id=ib37w67ntv&refer_page_name=goods&refer_page_id=10032_1727879559033_9dind2a3ph&refer_page_sn=10032
오늘의 집,https://ohou.se/
,https://store.ohou.se/exhibitions/12383?affect_type=Home&affect_id=0
,https://ohou.se/productions/1106629/selling
,https://store.ohou.se/exhibitions/12456?special_feed=true
,https://ohou.se/productions/2360845/selling
,https://ohou.se/productions/feed?query=1%2B1%20%ED%95%A0%EC%9D%B8&search_affect_type=Typing
,https://store.ohou.se/today_deals
,https://ohou.se/productions/985361/selling
카카오톡 쇼핑하기,https://store.kakao.com/
,https://store.kakao.com/endolphinfood/products/225458182?area=mainp&impression_id=air_store_talkdeal_main&ordnum=2
,https://store.kakao.com/home/themedeal/wednesday?ref=shopping_customtab&ad=menutab_thema_bogo
,https://store.kakao.com/home/pcms/documents/f5a905c2795d4c0bb24a996a25bc11fd?ref=shopping_customtab&ad=menutab_food_tue
